Date,Stock name,Open,High,Low,Close*,Adj Close**,Volume,average volume per stock,Higher or lower then average volume,Volume avg,higher closing,higher closing 0 or 1,volatility,Volitity (1 or 0),mv50,Higher MV50,Higher than MVA50,MV100,Higher MVA100,Higher than MVA100,EMA 50,Higher then EMVA,Higher than EMVA 1
44252.00,Apple,124.68,126.46,120.54,120.99,120.99,148199500.00,130957538.35,Yes,1,No,0,Yes,1,131.99,No,0,126.04,No,0,130.63,Yes,1
44253.00,Apple,122.59,124.85,121.20,121.26,121.26,164320000.00,130957538.35,Yes,1,No,0,Yes,1,131.98,No,0,126.08,No,0,130.43,Yes,1
44256.00,Apple,123.75,127.93,122.79,127.79,127.79,115998300.00,130957538.35,No,0,Yes,1,Yes,1,131.98,No,0,126.23,Yes,1,130.06,Yes,1
44257.00,Apple,128.41,128.72,125.01,125.12,125.12,102015300.00,130957538.35,No,0,No,0,Yes,1,131.92,No,0,126.31,No,0,129.71,Yes,1
44258.00,Apple,124.81,125.71,121.84,122.06,122.06,112430400.00,130957538.35,No,0,No,0,Yes,1,131.79,No,0,126.40,No,0,129.64,Yes,1
44259.00,Apple,121.75,123.60,118.62,120.13,120.13,177275300.00,130957538.35,Yes,1,No,0,Yes,1,131.66,No,0,126.45,No,0,129.46,Yes,1
44260.00,Apple,120.98,121.94,117.57,121.42,121.42,153590400.00,130957538.35,Yes,1,Yes,1,Yes,1,131.52,No,0,126.52,No,0,129.17,Yes,1
44263.00,Apple,120.93,121.00,116.21,116.36,116.36,153918600.00,130957538.35,Yes,1,No,0,Yes,1,131.21,No,0,126.51,No,0,128.81,Yes,1
44264.00,Apple,119.03,122.06,118.79,121.09,121.09,129159600.00,130957538.35,No,0,Yes,1,Yes,1,131.01,No,0,126.48,No,0,128.52,Yes,1
44265.00,Apple,121.69,122.17,119.45,119.98,119.98,111760400.00,130957538.35,No,0,No,0,Yes,1,130.77,No,0,126.47,No,0,128.05,Yes,1
44266.00,Apple,122.54,123.21,121.26,121.96,121.96,102753600.00,130957538.35,No,0,No,0,Yes,1,130.48,No,0,126.48,No,0,127.77,Yes,1
44267.00,Apple,120.40,121.17,119.16,121.03,121.03,87963400.00,130957538.35,No,0,Yes,1,Yes,1,130.20,No,0,126.48,No,0,127.47,Yes,1
44270.00,Apple,121.41,124.00,120.42,123.99,123.99,92403800.00,130957538.35,No,0,Yes,1,Yes,1,130.01,No,0,126.53,No,0,127.25,Yes,1
44271.00,Apple,125.70,127.22,124.72,125.57,125.57,114740000.00,130957538.35,No,0,No,0,Yes,1,129.87,No,0,126.62,No,0,127.01,Yes,1
44272.00,Apple,124.05,125.86,122.34,124.76,124.76,111437500.00,130957538.35,No,0,Yes,1,Yes,1,129.77,No,0,126.70,No,0,126.89,Yes,1
44273.00,Apple,122.88,123.18,120.32,120.53,120.53,121229700.00,130957538.35,No,0,No,0,Yes,1,129.56,No,0,126.73,No,0,126.84,Yes,1
44274.00,Apple,119.90,121.43,119.68,119.99,119.99,185023200.00,130957538.35,Yes,1,Yes,1,Yes,1,129.43,No,0,126.78,No,0,126.76,Yes,1
44277.00,Apple,120.33,123.87,120.26,123.39,123.39,111912300.00,130957538.35,No,0,Yes,1,Yes,1,129.28,No,0,126.86,No,0,126.51,Yes,1
44278.00,Apple,123.33,124.24,122.14,122.54,122.54,95467100.00,130957538.35,No,0,No,0,Yes,1,129.09,No,0,126.93,No,0,126.26,Yes,1
44279.00,Apple,122.82,122.90,120.07,120.09,120.09,88530500.00,130957538.35,No,0,No,0,Yes,1,128.91,No,0,126.97,No,0,126.14,Yes,1
44280.00,Apple,119.54,121.66,119.00,120.59,120.59,98844700.00,130957538.35,No,0,Yes,1,Yes,1,128.75,No,0,127.06,No,0,126.00,Yes,1
44281.00,Apple,120.35,121.48,118.92,121.21,121.21,93958900.00,130957538.35,No,0,Yes,1,Yes,1,128.55,No,0,127.12,No,0,125.77,Yes,1
44284.00,Apple,121.65,122.58,120.73,121.39,121.39,80819200.00,130957538.35,No,0,No,0,Yes,1,128.40,No,0,127.25,No,0,125.57,Yes,1
44285.00,Apple,120.11,120.40,118.86,119.90,119.90,85671900.00,130957538.35,No,0,No,0,Yes,1,128.26,No,0,127.36,No,0,125.40,Yes,1
44286.00,Apple,121.65,123.52,121.15,122.15,122.15,118323800.00,130957538.35,No,0,Yes,1,Yes,1,128.15,No,0,127.48,No,0,125.24,Yes,1
44287.00,Apple,123.66,124.18,122.49,123.00,123.00,74957400.00,130957538.35,No,0,No,0,Yes,1,127.97,No,0,127.56,No,0,125.03,Yes,1
44291.00,Apple,123.87,126.16,123.07,125.90,125.90,88651200.00,130957538.35,No,0,Yes,1,Yes,1,127.75,No,0,127.62,No,0,124.92,No,0
44292.00,Apple,126.50,127.13,125.65,126.21,126.21,80171300.00,130957538.35,No,0,No,0,Yes,1,127.49,No,0,127.70,No,0,124.84,No,0
44293.00,Apple,125.83,127.92,125.14,127.90,127.90,83466700.00,130957538.35,No,0,Yes,1,Yes,1,127.19,Yes,1,127.82,Yes,1,124.88,No,0
44294.00,Apple,128.95,130.39,128.52,130.36,130.36,88844600.00,130957538.35,No,0,Yes,1,Yes,1,126.93,Yes,1,127.96,Yes,1,124.94,No,0
43487.00,Gamestop,15.81,15.90,15.16,15.27,14.77,3188700.00,10449928.01,No,0,No,0,Yes,1,13.87,Yes,1,14.71,Yes,1,9.96,No,0
43488.00,Gamestop,15.31,15.57,15.13,15.48,14.97,1837000.00,10449928.01,No,0,Yes,1,Yes,1,13.88,Yes,1,14.72,Yes,1,21.00,Yes,1
43489.00,Gamestop,15.48,15.80,15.44,15.80,15.28,1282000.00,10449928.01,No,0,Yes,1,Yes,1,13.90,Yes,1,14.74,Yes,1,10.60,No,0
43490.00,Gamestop,15.96,16.06,15.73,15.90,15.38,1915100.00,10449928.01,No,0,No,0,Yes,1,13.92,Yes,1,14.76,Yes,1,21.20,Yes,1
43493.00,Gamestop,15.74,15.79,14.99,15.50,14.99,2984900.00,10449928.01,No,0,No,0,Yes,1,13.96,Yes,1,14.77,Yes,1,9.80,No,0
43494.00,Gamestop,12.39,12.50,11.11,11.28,10.91,32870300.00,10449928.01,Yes,1,No,0,Yes,1,13.90,No,0,14.75,No,0,12.76,Yes,1
43495.00,Gamestop,11.25,11.37,11.11,11.20,10.83,6151000.00,10449928.01,No,0,No,0,Yes,1,13.87,No,0,14.73,No,0,9.64,No,0
43496.00,Gamestop,11.17,11.53,11.10,11.34,10.97,6049600.00,10449928.01,No,0,Yes,1,Yes,1,13.83,No,0,14.68,No,0,13.04,Yes,1
43497.00,Gamestop,11.31,11.43,11.18,11.24,10.87,3477400.00,10449928.01,No,0,No,0,Yes,1,13.80,No,0,14.63,No,0,9.44,No,0
43500.00,Gamestop,11.24,11.48,11.00,11.37,11.00,4271500.00,10449928.01,No,0,Yes,1,Yes,1,13.77,No,0,14.58,No,0,13.30,Yes,1
43501.00,Gamestop,11.36,11.81,11.35,11.79,11.40,4271100.00,10449928.01,No,0,Yes,1,Yes,1,13.76,No,0,14.54,No,0,10.28,No,0
43502.00,Gamestop,11.62,11.70,11.40,11.51,11.13,3479600.00,10449928.01,No,0,No,0,Yes,1,13.72,No,0,14.49,No,0,12.74,Yes,1
43503.00,Gamestop,11.40,11.59,11.23,11.47,11.09,2021100.00,10449928.01,No,0,Yes,1,Yes,1,13.67,No,0,14.44,No,0,10.20,No,0
43504.00,Gamestop,11.39,11.49,11.31,11.35,10.98,1801200.00,10449928.01,No,0,No,0,Yes,1,13.61,No,0,14.38,No,0,12.50,Yes,1
43507.00,Gamestop,11.38,11.39,11.16,11.30,10.93,1918600.00,10449928.01,No,0,No,0,Yes,1,13.54,No,0,14.33,No,0,10.10,No,0
43508.00,Gamestop,11.30,11.59,11.30,11.55,11.17,2678000.00,10449928.01,No,0,Yes,1,Yes,1,13.47,No,0,14.28,No,0,13.00,Yes,1
43509.00,Gamestop,11.56,11.75,11.38,11.47,11.09,2132800.00,10449928.01,No,0,No,0,Yes,1,13.41,No,0,14.23,No,0,9.94,No,0
43510.00,Gamestop,11.37,11.42,11.24,11.33,10.96,2468500.00,10449928.01,No,0,No,0,Yes,1,13.36,No,0,14.17,No,0,12.72,Yes,1
43511.00,Gamestop,11.33,11.44,11.28,11.43,11.05,2211800.00,10449928.01,No,0,Yes,1,Yes,1,13.31,No,0,14.12,No,0,10.14,No,0
43515.00,Gamestop,11.46,11.47,11.13,11.20,10.83,3305600.00,10449928.01,No,0,No,0,Yes,1,13.27,No,0,14.07,No,0,12.26,Yes,1
43516.00,Gamestop,11.23,11.30,11.15,11.20,10.83,2960500.00,10449928.01,No,0,No,0,Yes,1,13.22,No,0,14.03,No,0,10.14,No,0
43517.00,Gamestop,11.23,11.29,11.01,11.03,10.67,2489200.00,10449928.01,No,0,No,0,Yes,1,13.17,No,0,13.98,No,0,11.92,Yes,1
43518.00,Gamestop,11.02,11.38,11.02,11.37,11.00,3249500.00,10449928.01,No,0,Yes,1,Yes,1,13.13,No,0,13.94,No,0,10.82,No,0
43521.00,Gamestop,11.38,11.80,11.38,11.55,11.17,3594500.00,10449928.01,No,0,Yes,1,Yes,1,13.10,No,0,13.90,No,0,12.28,Yes,1
43522.00,Gamestop,11.54,11.71,11.50,11.64,11.26,2158000.00,10449928.01,No,0,Yes,1,Yes,1,13.07,No,0,13.86,No,0,11.00,No,0
43523.00,Gamestop,11.66,11.93,11.62,11.67,11.29,3397300.00,10449928.01,No,0,Yes,1,Yes,1,13.05,No,0,13.82,No,0,12.34,Yes,1
43524.00,Gamestop,11.69,11.86,11.59,11.70,11.32,2820200.00,10449928.01,No,0,Yes,1,Yes,1,13.03,No,0,13.79,No,0,11.06,No,0
43525.00,Gamestop,11.88,12.01,11.75,11.75,11.36,1901200.00,10449928.01,No,0,No,0,Yes,1,13.01,No,0,13.76,No,0,12.44,Yes,1
43528.00,Gamestop,11.79,11.85,11.47,11.57,11.19,2228600.00,10449928.01,No,0,No,0,Yes,1,12.99,No,0,13.73,No,0,10.70,No,0
43529.00,Gamestop,12.08,12.10,11.36,11.60,11.22,5537900.00,10449928.01,No,0,No,0,Yes,1,12.97,No,0,13.70,No,0,12.50,Yes,1
43530.00,Gamestop,11.66,11.87,11.56,11.56,11.18,3312900.00,10449928.01,No,0,No,0,Yes,1,12.95,No,0,13.66,No,0,10.62,No,0
43531.00,Gamestop,11.56,11.66,11.44,11.59,11.21,1811400.00,10449928.01,No,0,Yes,1,Yes,1,12.94,No,0,13.63,No,0,12.56,Yes,1
43532.00,Gamestop,11.07,11.22,10.75,10.97,10.61,6171600.00,10449928.01,No,0,No,0,Yes,1,12.93,No,0,13.59,No,0,9.38,No,0
43535.00,Gamestop,10.98,11.28,10.89,11.26,10.89,2703600.00,10449928.01,No,0,Yes,1,Yes,1,12.90,No,0,13.56,No,0,13.14,Yes,1
43536.00,Gamestop,11.28,11.55,11.23,11.47,11.09,2164900.00,10449928.01,No,0,Yes,1,Yes,1,12.89,No,0,13.52,No,0,9.80,No,0
43537.00,Gamestop,11.54,11.64,11.47,11.58,11.20,2191600.00,10449928.01,No,0,Yes,1,Yes,1,12.88,No,0,13.49,No,0,13.36,Yes,1
43538.00,Gamestop,11.31,11.34,10.90,10.95,10.95,2839600.00,10449928.01,No,0,No,0,Yes,1,12.84,No,0,13.45,No,0,8.54,No,0
43539.00,Gamestop,10.99,11.12,10.90,11.06,11.06,3537400.00,10449928.01,No,0,Yes,1,Yes,1,12.80,No,0,13.41,No,0,13.58,Yes,1
43542.00,Gamestop,11.09,11.17,10.98,11.07,11.07,2451200.00,10449928.01,No,0,No,0,Yes,1,12.76,No,0,13.37,No,0,8.56,No,0
43543.00,Gamestop,11.07,11.24,10.90,10.96,10.96,3089900.00,10449928.01,No,0,No,0,Yes,1,12.68,No,0,13.33,No,0,13.36,Yes,1
43544.00,Gamestop,10.96,10.96,10.40,10.50,10.50,4103900.00,10449928.01,No,0,No,0,Yes,1,12.58,No,0,13.28,No,0,7.64,No,0
43545.00,Gamestop,10.47,10.73,10.35,10.55,10.55,3205300.00,10449928.01,No,0,Yes,1,Yes,1,12.47,No,0,13.23,No,0,13.46,Yes,1
43546.00,Gamestop,10.65,10.66,10.44,10.45,10.45,3289000.00,10449928.01,No,0,No,0,Yes,1,12.36,No,0,13.19,No,0,7.44,No,0
43549.00,Gamestop,10.46,10.49,10.07,10.14,10.14,4486200.00,10449928.01,No,0,No,0,Yes,1,12.25,No,0,13.15,No,0,12.84,Yes,1
43550.00,Gamestop,10.11,10.44,10.09,10.35,10.35,3535100.00,10449928.01,No,0,Yes,1,Yes,1,12.14,No,0,13.11,No,0,7.86,No,0
43551.00,Gamestop,10.37,10.54,10.25,10.29,10.29,2606200.00,10449928.01,No,0,No,0,Yes,1,12.03,No,0,13.07,No,0,12.72,Yes,1
43552.00,Gamestop,10.36,10.49,10.07,10.19,10.19,3122300.00,10449928.01,No,0,No,0,Yes,1,11.92,No,0,13.02,No,0,7.66,No,0
43553.00,Gamestop,10.21,10.36,10.15,10.16,10.16,2919000.00,10449928.01,No,0,No,0,Yes,1,11.81,No,0,12.98,No,0,12.66,Yes,1
43556.00,Gamestop,10.29,10.42,10.04,10.37,10.37,4415700.00,10449928.01,No,0,Yes,1,Yes,1,11.71,No,0,12.93,No,0,8.08,No,0
43557.00,Gamestop,10.37,10.41,10.09,10.10,10.10,8670200.00,10449928.01,No,0,No,0,Yes,1,11.59,No,0,12.88,No,0,12.12,Yes,1
43558.00,Gamestop,8.86,10.03,8.82,9.63,9.63,26597900.00,10449928.01,Yes,1,Yes,1,Yes,1,11.48,No,0,12.82,No,0,7.14,No,0
43559.00,Gamestop,9.74,10.06,9.65,10.03,10.03,7917800.00,10449928.01,No,0,Yes,1,Yes,1,11.37,No,0,12.77,No,0,12.92,Yes,1
43560.00,Gamestop,9.96,10.01,9.79,9.86,9.86,5743600.00,10449928.01,No,0,No,0,Yes,1,11.25,No,0,12.72,No,0,6.80,No,0
43563.00,Gamestop,9.79,10.08,9.73,9.94,9.94,4551000.00,10449928.01,No,0,Yes,1,Yes,1,11.13,No,0,12.67,No,0,13.08,Yes,1
43564.00,Gamestop,9.85,10.00,9.81,9.82,9.82,2978500.00,10449928.01,No,0,No,0,Yes,1,11.02,No,0,12.62,No,0,6.56,No,0
43565.00,Gamestop,9.88,10.01,9.88,9.97,9.97,2807200.00,10449928.01,No,0,Yes,1,Yes,1,10.99,No,0,12.59,No,0,13.38,Yes,1
43566.00,Gamestop,9.98,9.98,9.74,9.76,9.76,2545200.00,10449928.01,No,0,No,0,Yes,1,10.96,No,0,12.54,No,0,6.14,No,0
43567.00,Gamestop,9.79,9.83,9.29,9.32,9.32,4778500.00,10449928.01,No,0,No,0,Yes,1,10.92,No,0,12.51,No,0,12.50,Yes,1
43570.00,Gamestop,9.27,9.35,8.81,8.94,8.94,5527400.00,10449928.01,No,0,No,0,Yes,1,10.87,No,0,12.47,No,0,5.38,No,0
43571.00,Gamestop,9.00,9.15,8.95,9.08,9.08,4720000.00,10449928.01,No,0,Yes,1,Yes,1,10.83,No,0,12.43,No,0,12.78,Yes,1
43572.00,Gamestop,9.11,9.12,8.75,8.94,8.94,3921100.00,10449928.01,No,0,No,0,Yes,1,10.77,No,0,12.39,No,0,5.10,No,0
43573.00,Gamestop,8.86,9.03,8.74,8.77,8.77,3814200.00,10449928.01,No,0,No,0,Yes,1,10.72,No,0,12.35,No,0,12.44,Yes,1
43577.00,Gamestop,8.75,8.82,8.53,8.65,8.65,6278700.00,10449928.01,No,0,No,0,Yes,1,10.66,No,0,12.30,No,0,4.86,No,0
43578.00,Gamestop,8.64,8.97,8.64,8.89,8.89,4452300.00,10449928.01,No,0,Yes,1,Yes,1,10.61,No,0,12.26,No,0,12.92,Yes,1
43579.00,Gamestop,8.90,9.06,8.89,9.01,9.01,4106100.00,10449928.01,No,0,Yes,1,Yes,1,10.56,No,0,12.20,No,0,5.10,No,0
43580.00,Gamestop,8.99,9.00,8.72,8.95,8.95,2627000.00,10449928.01,No,0,No,0,Yes,1,10.51,No,0,12.14,No,0,12.80,Yes,1
43581.00,Gamestop,8.93,9.03,8.88,8.89,8.89,2306800.00,10449928.01,No,0,No,0,Yes,1,10.46,No,0,12.08,No,0,4.98,No,0
43584.00,Gamestop,8.89,8.90,8.71,8.76,8.76,2548100.00,10449928.01,No,0,No,0,Yes,1,10.41,No,0,12.02,No,0,12.54,Yes,1
43585.00,Gamestop,8.80,8.85,8.65,8.65,8.65,3207700.00,10449928.01,No,0,No,0,Yes,1,10.35,No,0,11.97,No,0,4.76,No,0
43586.00,Gamestop,8.66,8.79,8.47,8.51,8.51,3538900.00,10449928.01,No,0,No,0,Yes,1,10.30,No,0,11.92,No,0,12.26,Yes,1
43587.00,Gamestop,8.51,8.83,8.51,8.77,8.77,3116900.00,10449928.01,No,0,Yes,1,Yes,1,10.25,No,0,11.87,No,0,5.28,No,0
43588.00,Gamestop,8.81,8.99,8.77,8.97,8.97,2179600.00,10449928.01,No,0,Yes,1,Yes,1,10.21,No,0,11.83,No,0,12.66,Yes,1
43591.00,Gamestop,8.85,8.92,8.66,8.85,8.85,2406200.00,10449928.01,No,0,No,0,Yes,1,10.16,No,0,11.78,No,0,5.04,No,0
43592.00,Gamestop,8.77,8.92,8.69,8.77,8.77,2591600.00,10449928.01,No,0,No,0,Yes,1,10.10,No,0,11.73,No,0,12.50,Yes,1
43593.00,Gamestop,8.75,8.85,8.65,8.69,8.69,2062400.00,10449928.01,No,0,No,0,Yes,1,10.05,No,0,11.69,No,0,4.88,No,0
43594.00,Gamestop,8.60,8.65,8.48,8.52,8.52,2339500.00,10449928.01,No,0,No,0,Yes,1,9.98,No,0,11.64,No,0,12.16,Yes,1
43595.00,Gamestop,8.52,8.58,8.36,8.48,8.48,2301500.00,10449928.01,No,0,No,0,Yes,1,9.92,No,0,11.60,No,0,4.80,No,0
43598.00,Gamestop,8.33,8.37,8.17,8.26,8.26,3043200.00,10449928.01,No,0,No,0,Yes,1,9.85,No,0,11.56,No,0,11.72,Yes,1
43599.00,Gamestop,8.32,8.55,8.24,8.53,8.53,2612900.00,10449928.01,No,0,Yes,1,Yes,1,9.79,No,0,11.51,No,0,5.34,No,0
43600.00,Gamestop,8.44,8.71,8.44,8.69,8.69,2253500.00,10449928.01,No,0,Yes,1,Yes,1,9.73,No,0,11.47,No,0,12.04,Yes,1
43601.00,Gamestop,8.74,8.84,8.64,8.67,8.67,1751000.00,10449928.01,No,0,No,0,Yes,1,9.67,No,0,11.43,No,0,5.30,No,0
43602.00,Gamestop,8.54,8.78,8.54,8.61,8.61,1967300.00,10449928.01,No,0,Yes,1,Yes,1,9.61,No,0,11.40,No,0,11.92,Yes,1
43605.00,Gamestop,8.46,8.52,7.98,8.06,8.06,5043600.00,10449928.01,No,0,No,0,Yes,1,9.55,No,0,11.36,No,0,4.20,No,0
43606.00,Gamestop,8.07,8.14,7.89,8.13,8.13,5697100.00,10449928.01,No,0,Yes,1,Yes,1,9.49,No,0,11.32,No,0,12.06,Yes,1
43607.00,Gamestop,8.07,8.08,7.76,7.90,7.90,4516100.00,10449928.01,No,0,No,0,Yes,1,9.42,No,0,11.28,No,0,3.74,No,0
43608.00,Gamestop,7.84,7.86,7.67,7.70,7.70,3919500.00,10449928.01,No,0,No,0,Yes,1,9.34,No,0,11.23,No,0,11.66,Yes,1
43609.00,Gamestop,7.71,7.86,7.71,7.82,7.82,2542100.00,10449928.01,No,0,Yes,1,Yes,1,9.28,No,0,11.19,No,0,3.98,No,0
43613.00,Gamestop,7.85,7.99,7.74,7.74,7.74,2732800.00,10449928.01,No,0,No,0,Yes,1,9.21,No,0,11.14,No,0,11.50,Yes,1
43614.00,Gamestop,7.73,7.75,7.39,7.57,7.57,4127700.00,10449928.01,No,0,No,0,Yes,1,9.14,No,0,11.08,No,0,3.64,No,0
43615.00,Gamestop,7.57,7.70,7.53,7.60,7.60,2695200.00,10449928.01,No,0,Yes,1,Yes,1,9.08,No,0,11.03,No,0,11.56,Yes,1
43616.00,Gamestop,7.47,7.66,7.32,7.58,7.58,3983100.00,10449928.01,No,0,Yes,1,Yes,1,9.02,No,0,10.95,No,0,3.60,No,0
43619.00,Gamestop,7.58,7.65,7.42,7.47,7.47,5229100.00,10449928.01,No,0,No,0,Yes,1,8.96,No,0,10.87,No,0,11.34,Yes,1
43620.00,Gamestop,7.58,7.85,7.52,7.82,7.82,10430100.00,10449928.01,No,0,Yes,1,Yes,1,8.90,No,0,10.79,No,0,4.30,No,0
43621.00,Gamestop,5.49,5.59,4.71,5.04,5.04,39354200.00,10449928.01,Yes,1,No,0,Yes,1,8.80,No,0,10.68,No,0,5.78,Yes,1
43622.00,Gamestop,4.98,5.13,4.84,5.13,5.13,13558000.00,10449928.01,Yes,1,Yes,1,Yes,1,8.70,No,0,10.58,No,0,4.48,No,0
43623.00,Gamestop,5.13,5.23,4.99,5.02,5.02,10591300.00,10449928.01,Yes,1,No,0,Yes,1,8.59,No,0,10.47,No,0,5.56,Yes,1
43626.00,Gamestop,5.37,5.55,5.29,5.44,5.44,18926500.00,10449928.01,Yes,1,Yes,1,Yes,1,8.50,No,0,10.37,No,0,5.32,No,0
43627.00,Gamestop,5.53,5.85,5.49,5.72,5.72,13423800.00,10449928.01,Yes,1,Yes,1,Yes,1,8.41,No,0,10.27,No,0,6.12,Yes,1
43628.00,Gamestop,5.68,5.80,5.50,5.50,5.50,4914300.00,10449928.01,No,0,No,0,Yes,1,8.31,No,0,10.17,No,0,4.88,No,0
43629.00,Gamestop,5.55,5.73,5.49,5.70,5.70,5840800.00,10449928.01,No,0,Yes,1,Yes,1,8.22,No,0,10.06,No,0,6.52,Yes,1
43630.00,Gamestop,5.70,5.83,5.61,5.63,5.63,5304600.00,10449928.01,No,0,No,0,Yes,1,8.14,No,0,9.96,No,0,4.74,No,0
43633.00,Gamestop,5.63,5.81,5.60,5.70,5.70,3686500.00,10449928.01,No,0,Yes,1,Yes,1,8.06,No,0,9.87,No,0,6.66,Yes,1
43634.00,Gamestop,5.71,5.83,5.67,5.73,5.73,4070400.00,10449928.01,No,0,Yes,1,Yes,1,7.97,No,0,9.77,No,0,4.80,No,0
43635.00,Gamestop,5.75,5.75,5.61,5.63,5.63,2973300.00,10449928.01,No,0,No,0,Yes,1,7.89,No,0,9.67,No,0,6.46,Yes,1
43636.00,Gamestop,5.66,5.69,5.52,5.53,5.53,3933800.00,10449928.01,No,0,No,0,Yes,1,7.80,No,0,9.56,No,0,4.60,No,0
43637.00,Gamestop,5.52,5.52,5.31,5.42,5.42,8954300.00,10449928.01,No,0,No,0,Yes,1,7.71,No,0,9.46,No,0,6.24,Yes,1
43640.00,Gamestop,5.41,5.47,5.28,5.37,5.37,4823300.00,10449928.01,No,0,No,0,Yes,1,7.62,No,0,9.40,No,0,4.50,No,0
43641.00,Gamestop,5.34,5.53,5.32,5.45,5.45,3085400.00,10449928.01,No,0,Yes,1,Yes,1,7.55,No,0,9.35,No,0,6.40,Yes,1
43642.00,Gamestop,5.47,5.52,5.38,5.47,5.47,3551800.00,10449928.01,No,0,No,0,Yes,1,7.48,No,0,9.29,No,0,4.54,No,0
43643.00,Gamestop,5.46,5.59,5.43,5.54,5.54,3756000.00,10449928.01,No,0,Yes,1,Yes,1,7.40,No,0,9.23,No,0,6.54,Yes,1
43644.00,Gamestop,5.53,5.58,5.44,5.47,5.47,3896400.00,10449928.01,No,0,No,0,Yes,1,7.34,No,0,9.17,No,0,4.40,No,0
43647.00,Gamestop,5.53,5.57,5.34,5.36,5.36,4310800.00,10449928.01,No,0,No,0,Yes,1,7.27,No,0,9.11,No,0,6.32,Yes,1
43648.00,Gamestop,5.35,5.45,5.32,5.38,5.38,5643500.00,10449928.01,No,0,Yes,1,Yes,1,7.20,No,0,9.05,No,0,4.44,No,0
43649.00,Gamestop,5.41,5.43,5.27,5.31,5.31,2562100.00,10449928.01,No,0,No,0,Yes,1,7.13,No,0,8.98,No,0,6.18,Yes,1
43651.00,Gamestop,5.30,5.64,5.27,5.52,5.52,12894600.00,10449928.01,Yes,1,Yes,1,Yes,1,7.06,No,0,8.93,No,0,4.86,No,0
43654.00,Gamestop,5.50,5.53,5.42,5.45,5.45,6592700.00,10449928.01,No,0,No,0,Yes,1,6.99,No,0,8.87,No,0,6.04,Yes,1
43655.00,Gamestop,5.48,5.55,5.28,5.31,5.31,11721900.00,10449928.01,Yes,1,No,0,Yes,1,6.92,No,0,8.80,No,0,4.58,No,0
43656.00,Gamestop,5.35,5.37,5.17,5.18,5.18,10853300.00,10449928.01,Yes,1,No,0,Yes,1,6.85,No,0,8.74,No,0,5.78,Yes,1
43657.00,Gamestop,4.98,5.01,4.73,4.84,4.84,16778200.00,10449928.01,Yes,1,No,0,Yes,1,6.77,No,0,8.68,No,0,3.90,No,0
43658.00,Gamestop,4.86,4.93,4.81,4.91,4.91,4392200.00,10449928.01,No,0,Yes,1,Yes,1,6.70,No,0,8.61,No,0,5.92,Yes,1
43661.00,Gamestop,4.87,4.89,4.75,4.75,4.75,3068400.00,10449928.01,No,0,No,0,Yes,1,6.62,No,0,8.55,No,0,3.58,No,0
43662.00,Gamestop,4.76,4.81,4.63,4.63,4.63,5970000.00,10449928.01,No,0,No,0,Yes,1,6.53,No,0,8.48,No,0,5.68,Yes,1
43663.00,Gamestop,4.63,4.64,4.33,4.38,4.38,7643100.00,10449928.01,No,0,No,0,Yes,1,6.44,No,0,8.42,No,0,3.08,No,0
43664.00,Gamestop,4.39,4.42,4.12,4.20,4.20,8585700.00,10449928.01,No,0,No,0,Yes,1,6.35,No,0,8.34,No,0,5.32,Yes,1
43665.00,Gamestop,4.22,4.42,4.22,4.32,4.32,10946500.00,10449928.01,Yes,1,Yes,1,Yes,1,6.26,No,0,8.27,No,0,3.32,No,0
43668.00,Gamestop,4.33,4.40,4.12,4.14,4.14,5488700.00,10449928.01,No,0,No,0,Yes,1,6.18,No,0,8.20,No,0,4.96,Yes,1
43669.00,Gamestop,4.15,4.20,3.98,4.09,4.09,7703500.00,10449928.01,No,0,No,0,Yes,1,6.09,No,0,8.12,No,0,3.22,No,0
43670.00,Gamestop,4.08,4.20,4.05,4.08,4.08,6020600.00,10449928.01,No,0,No,0,Yes,1,6.00,No,0,8.04,No,0,4.94,Yes,1
43671.00,Gamestop,4.10,4.32,3.97,3.98,3.98,5790000.00,10449928.01,No,0,No,0,Yes,1,5.91,No,0,7.97,No,0,3.02,No,0
43672.00,Gamestop,4.00,4.08,3.96,4.01,4.01,3209000.00,10449928.01,No,0,Yes,1,Yes,1,5.82,No,0,7.89,No,0,5.00,Yes,1
43675.00,Gamestop,4.02,4.16,4.02,4.12,4.12,4327100.00,10449928.01,No,0,Yes,1,Yes,1,5.73,No,0,7.82,No,0,3.24,No,0
43676.00,Gamestop,4.10,4.13,3.90,4.03,4.03,5271400.00,10449928.01,No,0,No,0,Yes,1,5.64,No,0,7.74,No,0,4.82,Yes,1
43677.00,Gamestop,4.03,4.18,4.00,4.02,4.02,5208900.00,10449928.01,No,0,No,0,Yes,1,5.56,No,0,7.66,No,0,3.22,No,0
43678.00,Gamestop,4.02,4.06,3.78,3.84,3.84,5596500.00,10449928.01,No,0,No,0,Yes,1,5.47,No,0,7.59,No,0,4.46,Yes,1
43679.00,Gamestop,3.83,3.89,3.75,3.78,3.78,3594700.00,10449928.01,No,0,No,0,Yes,1,5.39,No,0,7.52,No,0,3.10,No,0
43682.00,Gamestop,3.72,3.75,3.58,3.71,3.71,5681800.00,10449928.01,No,0,No,0,Yes,1,5.31,No,0,7.44,No,0,4.32,Yes,1
