Date,Stock name,Open,High,Low,Close*,Adj Close**,Volume,volatility
3/22/2019,S&P 500,"2,844.52","2,846.16","2,800.47","2,800.71","2,800.71","4,237,200,000",No
3/21/2019,S&P 500,"2,819.72","2,860.31","2,817.38","2,854.88","2,854.88","3,546,800,000",No
3/20/2019,S&P 500,"2,831.34","2,843.54","2,812.43","2,824.23","2,824.23","3,771,200,000",No
3/19/2019,S&P 500,"2,840.76","2,852.42","2,823.27","2,832.57","2,832.57","3,620,220,000",No
3/18/2019,S&P 500,"2,822.61","2,835.41","2,821.99","2,832.94","2,832.94","3,552,190,000",No
3/15/2019,S&P 500,"2,810.79","2,830.73","2,810.79","2,822.48","2,822.48","5,962,730,000",No
3/14/2019,S&P 500,"2,810.38","2,815.00","2,803.46","2,808.48","2,808.48","3,469,730,000",No
3/13/2019,S&P 500,"2,799.78","2,821.24","2,799.78","2,810.92","2,810.92","3,766,150,000",No
3/12/2019,S&P 500,"2,787.34","2,798.32","2,786.73","2,791.52","2,791.52","3,414,230,000",No
3/11/2019,S&P 500,"2,747.61","2,784.00","2,747.61","2,783.30","2,783.30","3,749,030,000",No
3/8/2019,S&P 500,"2,730.79","2,744.13","2,722.27","2,743.07","2,743.07","3,423,130,000",No
3/7/2019,S&P 500,"2,766.53","2,767.25","2,739.09","2,748.93","2,748.93","3,904,860,000",No
3/6/2019,S&P 500,"2,790.27","2,790.27","2,768.69","2,771.45","2,771.45","3,786,600,000",No
3/5/2019,S&P 500,"2,794.41","2,796.44","2,782.97","2,789.65","2,789.65","3,585,690,000",No
3/4/2019,S&P 500,"2,814.37","2,816.88","2,767.66","2,792.81","2,792.81","3,919,810,000",No
3/1/2019,S&P 500,"2,798.22","2,808.02","2,787.38","2,803.69","2,803.69","3,972,280,000",No
2/28/2019,S&P 500,"2,788.11","2,793.73","2,782.51","2,784.49","2,784.49","4,396,930,000",No
2/27/2019,S&P 500,"2,787.50","2,795.76","2,775.13","2,792.38","2,792.38","3,767,130,000",No
2/26/2019,S&P 500,"2,792.36","2,803.12","2,789.47","2,793.90","2,793.90","3,645,680,000",No
2/25/2019,S&P 500,"2,804.35","2,813.49","2,794.99","2,796.11","2,796.11","3,804,380,000",No
2/22/2019,S&P 500,"2,780.67","2,794.20","2,779.11","2,792.67","2,792.67","3,427,810,000",No
2/21/2019,S&P 500,"2,780.24","2,781.58","2,764.55","2,774.88","2,774.88","3,559,710,000",No
2/20/2019,S&P 500,"2,779.05","2,789.88","2,774.06","2,784.70","2,784.70","3,835,450,000",No
2/19/2019,S&P 500,"2,769.28","2,787.33","2,767.29","2,779.76","2,779.76","3,533,710,000",No
2/15/2019,S&P 500,"2,760.24","2,775.66","2,760.24","2,775.60","2,775.60","3,641,370,000",No
2/14/2019,S&P 500,"2,743.50","2,757.90","2,731.23","2,745.73","2,745.73","3,836,700,000",No
2/13/2019,S&P 500,"2,750.30","2,761.85","2,748.63","2,753.03","2,753.03","3,670,770,000",No
2/12/2019,S&P 500,"2,722.61","2,748.19","2,722.61","2,744.73","2,744.73","3,827,770,000",No
2/11/2019,S&P 500,"2,712.40","2,718.05","2,703.79","2,709.80","2,709.80","3,361,970,000",No
2/8/2019,S&P 500,"2,692.36","2,708.07","2,681.83","2,707.88","2,707.88","3,622,330,000",No
2/7/2019,S&P 500,"2,717.53","2,719.32","2,687.26","2,706.05","2,706.05","4,099,490,000",No
2/6/2019,S&P 500,"2,735.05","2,738.08","2,724.15","2,731.61","2,731.61","3,472,690,000",No
2/5/2019,S&P 500,"2,728.34","2,738.98","2,724.03","2,737.70","2,737.70","3,560,430,000",No
2/4/2019,S&P 500,"2,706.49","2,724.99","2,698.75","2,724.87","2,724.87","3,359,840,000",No
2/1/2019,S&P 500,"2,702.32","2,716.66","2,696.88","2,706.53","2,706.53","3,759,270,000",No
1/31/2019,S&P 500,"2,685.49","2,708.95","2,678.65","2,704.10","2,704.10","4,917,650,000",No
1/30/2019,S&P 500,"2,653.62","2,690.44","2,648.34","2,681.05","2,681.05","3,867,810,000",No
1/29/2019,S&P 500,"2,644.89","2,650.93","2,631.05","2,640.00","2,640.00","3,504,200,000",No
1/28/2019,S&P 500,"2,644.97","2,644.97","2,624.06","2,643.85","2,643.85","3,612,810,000",No
1/25/2019,S&P 500,"2,657.44","2,672.38","2,657.33","2,664.76","2,664.76","3,814,080,000",No
1/24/2019,S&P 500,"2,638.84","2,647.20","2,627.01","2,642.33","2,642.33","3,433,250,000",No
1/23/2019,S&P 500,"2,643.48","2,653.19","2,612.86","2,638.70","2,638.70","3,335,610,000",No
1/22/2019,S&P 500,"2,657.88","2,657.88","2,617.27","2,632.90","2,632.90","3,908,030,000",No
1/22/2019,Apple,39.1025,39.1825,38.155,38.325,37.37856,121576000,Yes
1/23/2019,Apple,38.5375,38.785,37.925,38.48,37.52972,92522400,Yes
1/24/2019,Apple,38.5275,38.62,37.935,38.175,37.23225,101766000,Yes
1/25/2019,Apple,38.87,39.5325,38.58,39.44,38.46601,134142000,Yes
1/28/2019,Apple,38.9475,39.0825,38.415,39.075,38.11003,104768400,Yes
1/29/2019,Apple,39.0625,39.5325,38.5275,38.67,37.71503,166348800,Yes
1/30/2019,Apple,40.8125,41.5375,40.0575,41.3125,40.29227,244439200,Yes
1/31/2019,Apple,41.5275,42.25,41.14,41.61,40.58243,162958400,Yes
2/1/2019,Apple,41.74,42.245,41.4825,41.63,40.60194,130672400,Yes
2/4/2019,Apple,41.8525,42.915,41.82,42.8125,41.75523,125982000,Yes
2/5/2019,Apple,43.215,43.77,43.0875,43.545,42.46964,144406400,Yes
2/6/2019,Apple,43.6625,43.8925,43.2125,43.56,42.48427,112958400,Yes
2/7/2019,Apple,43.1,43.485,42.585,42.735,41.67965,126966800,Yes
2/8/2019,Apple,42.2475,42.665,42.105,42.6025,41.72862,95280000,Yes
2/11/2019,Apple,42.7625,42.8025,42.3125,42.3575,41.48864,83973600,Yes
2/12/2019,Apple,42.525,42.75,42.425,42.7225,41.84616,89134000,Yes
2/13/2019,Apple,42.8475,43.12,42.48,42.545,41.6723,89960800,Yes
2/14/2019,Apple,42.4275,42.815,42.345,42.7,41.82412,87342800,Yes
2/15/2019,Apple,42.8125,42.925,42.4375,42.605,41.73106,98507200,Yes
2/19/2019,Apple,42.4275,42.86,42.3725,42.7325,41.85595,75891200,Yes
2/20/2019,Apple,42.7975,43.33,42.7475,43.0075,42.12531,104457600,Yes
2/21/2019,Apple,42.95,43.0925,42.575,42.765,41.88778,68998800,Yes
2/22/2019,Apple,42.895,43.25,42.845,43.2425,42.3555,75652800,Yes
2/25/2019,Apple,43.54,43.9675,43.4875,43.5575,42.66403,87493600,Yes
2/26/2019,Apple,43.4275,43.825,43.2925,43.5825,42.68851,68280800,Yes
2/27/2019,Apple,43.3025,43.75,43.1825,43.7175,42.82075,111341600,Yes
2/28/2019,Apple,43.58,43.7275,43.23,43.2875,42.39957,112861600,Yes
3/1/2019,Apple,43.57,43.7875,43.2225,43.7425,42.84523,103544800,Yes
3/4/2019,Apple,43.9225,44.4375,43.4925,43.9625,43.06072,109744800,Yes
3/5/2019,Apple,43.985,44,43.635,43.8825,42.98236,78949600,Yes
3/6/2019,Apple,43.6675,43.8725,43.485,43.63,42.73504,83241600,Yes
3/7/2019,Apple,43.4675,43.61,43.005,43.125,42.2404,99185600,Yes
3/8/2019,Apple,42.58,43.2675,42.375,43.2275,42.3408,95997600,Yes
3/11/2019,Apple,43.8725,44.78,43.8375,44.725,43.80758,128044000,Yes
3/12/2019,Apple,45,45.6675,44.8425,45.2275,44.29977,129870400,Yes
3/13/2019,Apple,45.5625,45.825,45.23,45.4275,44.49567,124130000,Yes
3/14/2019,Apple,45.975,46.025,45.64,45.9325,44.9903,94318000,Yes
3/15/2019,Apple,46.2125,46.8325,45.935,46.53,45.57555,156171600,Yes
3/18/2019,Apple,46.45,47.0975,46.4475,47.005,46.04082,104879200,Yes
3/19/2019,Apple,47.0875,47.2475,46.48,46.6325,45.67595,126585600,Yes
3/20/2019,Apple,46.5575,47.3725,46.1825,47.04,46.0751,124140800,Yes
3/21/2019,Apple,47.505,49.0825,47.4525,48.7725,47.77206,204136800,Yes
3/22/2019,Apple,48.835,49.4225,47.695,47.7625,46.78277,169630800,Yes
3/25/2019,Apple,47.8775,47.995,46.65,47.185,46.21711,175381200,Yes
3/26/2019,Apple,47.915,48.22,46.145,46.6975,45.73962,199202000,Yes
3/27/2019,Apple,47.1875,47.44,46.6375,47.1175,46.15101,119393600,Yes
3/28/2019,Apple,47.2375,47.39,46.8825,47.18,46.21222,83121600,Yes
3/29/2019,Apple,47.4575,47.52,47.135,47.4875,46.51342,94256000,Yes
4/1/2019,Apple,47.91,47.92,47.095,47.81,46.8293,111448000,Yes
4/2/2019,Apple,47.7725,48.615,47.7625,48.505,47.51004,91062800,Yes
4/3/2019,Apple,48.3125,49.125,48.2875,48.8375,47.83573,93087200,Yes
4/4/2019,Apple,48.6975,49.0925,48.285,48.9225,47.91897,76457200,Yes
4/5/2019,Apple,49.1125,49.275,48.9825,49.25,48.23976,74106400,Yes
4/8/2019,Apple,49.105,50.0575,49.085,50.025,48.99887,103526800,Yes
4/9/2019,Apple,50.08,50.7125,49.8075,49.875,48.85194,143072800,Yes
4/10/2019,Apple,49.67,50.185,49.545,50.155,49.12619,86781200,Yes
4/11/2019,Apple,50.2125,50.25,49.61,49.7375,48.71726,83603200,Yes
4/12/2019,Apple,49.8,50.035,49.0525,49.7175,48.69767,111042800,Yes
4/15/2019,Apple,49.645,49.9625,49.5025,49.8075,48.78582,70146400,Yes
4/16/2019,Apple,49.865,50.3425,49.64,49.8125,48.79072,102785600,Yes
4/17/2019,Apple,49.885,50.845,49.6525,50.7825,49.74083,115627200,Yes
4/18/2019,Apple,50.78,51.0375,50.63,50.965,49.91959,96783200,Yes
4/22/2019,Apple,50.7075,51.235,50.585,51.1325,50.08365,77758000,Yes
4/23/2019,Apple,51.1075,51.9375,50.975,51.87,50.80603,93292000,Yes
4/24/2019,Apple,51.84,52.12,51.7625,51.79,50.72767,70162400,Yes
4/25/2019,Apple,51.7075,51.94,51.28,51.32,50.2673,74172800,Yes
4/26/2019,Apple,51.225,51.25,50.53,51.075,50.02733,74596400,Yes
4/29/2019,Apple,51.1,51.4925,50.965,51.1525,50.10324,88818800,Yes
4/30/2019,Apple,50.765,50.85,49.7775,50.1675,49.13844,186139600,Yes
5/1/2019,Apple,52.47,53.8275,52.3075,52.63,51.55043,259309200,Yes
5/2/2019,Apple,52.46,53.1625,52.0325,52.2875,51.21495,127985200,Yes
5/3/2019,Apple,52.7225,52.96,52.5575,52.9375,51.85162,83569600,Yes
5/6/2019,Apple,51.0725,52.21,50.875,52.12,51.05089,129772400,Yes
5/7/2019,Apple,51.47,51.855,50.2075,50.715,49.67471,155054800,Yes
5/8/2019,Apple,50.475,51.335,50.4375,50.725,49.6845,105358000,Yes
5/9/2019,Apple,50.1,50.42,49.165,50.18,49.15068,139634400,Yes
5/10/2019,Apple,49.355,49.7125,48.1925,49.295,48.46978,164834800,Yes
5/13/2019,Apple,46.9275,47.37,45.7125,46.43,45.65274,229722400,Yes
5/14/2019,Apple,46.6025,47.425,46.3525,47.165,46.37544,146118800,Yes
5/15/2019,Apple,46.5675,47.9375,46.505,47.73,46.93097,106178800,Yes
5/16/2019,Apple,47.4775,48.1175,47.21,47.52,46.72449,132125600,Yes
5/17/2019,Apple,46.7325,47.725,46.69,47.25,46.45901,131516400,Yes
5/20/2019,Apple,45.88,46.0875,45.07,45.7725,45.00625,154449200,Yes
5/21/2019,Apple,46.305,47,46.175,46.65,45.86906,113459200,Yes
5/22/2019,Apple,46.165,46.4275,45.6375,45.695,44.93005,118994400,Yes
5/23/2019,Apple,44.95,45.135,44.4525,44.915,44.1631,146118800,Yes
5/24/2019,Apple,45.05,45.535,44.655,44.7425,43.99349,94858800,Yes
5/28/2019,Apple,44.73,45.1475,44.4775,44.5575,43.81158,111792800,Yes
5/29/2019,Apple,44.105,44.8375,44,44.345,43.60264,113924800,Yes
5/30/2019,Apple,44.4875,44.8075,44.1675,44.575,43.82879,84873600,Yes
5/31/2019,Apple,44.0575,44.4975,43.7475,43.7675,43.03482,108174400,Yes
6/3/2019,Apple,43.9,44.48,42.5675,43.325,42.59972,161584400,Yes
6/4/2019,Apple,43.86,44.9575,43.63,44.91,44.15818,123872000,Yes
6/5/2019,Apple,46.07,46.2475,45.285,45.635,44.87104,119093600,Yes
6/6/2019,Apple,45.77,46.3675,45.5375,46.305,45.52983,90105200,Yes
6/7/2019,Apple,46.6275,47.98,46.4425,47.5375,46.7417,122737600,Yes
6/10/2019,Apple,47.9525,48.8425,47.905,48.145,47.33903,104883600,Yes
6/11/2019,Apple,48.715,49,48.4,48.7025,47.8872,107731600,Yes
6/12/2019,Apple,48.4875,48.9925,48.3475,48.5475,47.73479,73012800,Yes
6/13/2019,Apple,48.675,49.1975,48.4,48.5375,47.72496,86698400,Yes
6/14/2019,Apple,47.8875,48.3975,47.575,48.185,47.37837,75046000,Yes
6/17/2019,Apple,48.225,48.74,48.0425,48.4725,47.66105,58676400,Yes
6/18/2019,Apple,49.0125,50.0725,48.8025,49.6125,48.78197,106204000,Yes
6/19/2019,Apple,49.92,49.97,49.3275,49.4675,48.63939,84496800,Yes
6/20/2019,Apple,50.0925,50.1525,49.5075,49.865,49.03024,86056000,Yes
6/21/2019,Apple,49.7,50.2125,49.5375,49.695,48.86308,191202400,Yes
6/24/2019,Apple,49.635,50.04,49.5425,49.645,48.81392,72881600,Yes
6/25/2019,Apple,49.6075,49.815,48.8225,48.8925,48.07402,84281200,Yes
6/26/2019,Apple,49.4425,50.2475,49.3375,49.95,49.11381,104270000,Yes
6/27/2019,Apple,50.0725,50.3925,49.8925,49.935,49.09906,83598800,Yes
6/28/2019,Apple,49.67,49.875,49.2625,49.48,48.65168,124442400,Yes
7/1/2019,Apple,50.7925,51.1225,50.1625,50.3875,49.54398,109012000,Yes
7/2/2019,Apple,50.3525,50.7825,50.34,50.6825,49.83405,67740800,Yes
7/3/2019,Apple,50.82,51.11,50.6725,51.1025,50.24702,45448000,Yes
7/5/2019,Apple,50.8375,51.27,50.725,51.0575,50.20277,69062000,Yes
7/8/2019,Apple,50.2025,50.35,49.6025,50.005,49.16789,101354400,Yes
7/9/2019,Apple,49.8,50.3775,49.7025,50.31,49.46779,82312000,Yes
7/10/2019,Apple,50.4625,50.9325,50.39,50.8075,49.95696,71588400,Yes
7/11/2019,Apple,50.8275,51.0975,50.4275,50.4375,49.59316,80767200,Yes
7/12/2019,Apple,50.6125,51,50.55,50.825,49.97416,70380800,Yes
7/15/2019,Apple,51.0225,51.4675,51,51.3025,50.44368,67789600,Yes
7/16/2019,Apple,51.1475,51.5275,50.875,51.125,50.26914,67467200,Yes
7/17/2019,Apple,51.0125,51.2725,50.8175,50.8375,49.98646,56430000,Yes
7/18/2019,Apple,51,51.47,50.925,51.415,50.55429,74162400,Yes
7/19/2019,Apple,51.4475,51.625,50.59,50.6475,49.79964,83717200,Yes
7/22/2019,Apple,50.9125,51.8075,50.9025,51.805,50.93776,89111600,Yes
7/23/2019,Apple,52.115,52.2275,51.8225,52.21,51.33598,73420800,Yes
7/24/2019,Apple,51.9175,52.2875,51.7925,52.1675,51.29419,59966400,Yes
7/25/2019,Apple,52.2225,52.31,51.6825,51.755,50.8886,55638400,Yes
7/26/2019,Apple,51.87,52.4325,51.785,51.935,51.06559,70475600,Yes
7/29/2019,Apple,52.115,52.66,52.11,52.42,51.54246,86693600,Yes
7/30/2019,Apple,52.19,52.54,51.8275,52.195,51.32123,135742800,Yes
7/31/2019,Apple,54.105,55.3425,52.825,53.26,52.3684,277125600,Yes
8/1/2019,Apple,53.475,54.5075,51.685,52.1075,51.23519,216071600,Yes
8/2/2019,Apple,51.3825,51.6075,50.4075,51.005,50.15116,163448400,Yes
8/5/2019,Apple,49.4975,49.6625,48.145,48.335,47.52585,209572000,Yes
8/6/2019,Apple,49.0775,49.5175,48.51,49.25,48.42553,143299200,Yes
8/7/2019,Apple,48.8525,49.89,48.455,49.76,48.92699,133457600,Yes
8/8/2019,Apple,50.05,50.8825,49.8475,50.8575,50.00612,108038000,Yes
8/9/2019,Apple,50.325,50.69,49.8225,50.2475,49.59405,98478800,Yes
8/12/2019,Apple,49.905,50.5125,49.7875,50.12,49.46821,89927600,Yes
8/13/2019,Apple,50.255,53.035,50.12,52.2425,51.56311,188874000,Yes
8/14/2019,Apple,50.79,51.61,50.6475,50.6875,50.02833,146189600,Yes
8/15/2019,Apple,50.865,51.285,49.9175,50.435,49.77911,108909600,Yes
8/16/2019,Apple,51.07,51.79,50.96,51.625,50.95364,110481600,Yes
8/19/2019,Apple,52.655,53.1825,52.5075,52.5875,51.90363,97654400,Yes
8/20/2019,Apple,52.72,53.3375,52.58,52.59,51.90609,107537200,Yes
8/21/2019,Apple,53.2475,53.4125,52.9,53.16,52.46868,86141600,Yes
8/22/2019,Apple,53.2975,53.61,52.6875,53.115,52.42426,89014800,Yes
8/23/2019,Apple,52.3575,53.0125,50.25,50.66,50.00119,187272000,Yes
8/26/2019,Apple,51.465,51.7975,51.265,51.6225,50.95117,104174400,Yes
8/27/2019,Apple,51.965,52.1375,50.8825,51.04,50.37624,103493200,Yes
8/28/2019,Apple,51.025,51.43,50.83,51.3825,50.71429,63755200,Yes
8/29/2019,Apple,52.125,52.33,51.665,52.2525,51.57298,83962000,Yes
8/30/2019,Apple,52.54,52.6125,51.8,52.185,51.50636,84573600,Yes
9/3/2019,Apple,51.6075,51.745,51.055,51.425,50.75623,80092000,Yes
9/4/2019,Apple,52.0975,52.37,51.83,52.2975,51.61739,76752400,Yes
9/5/2019,Apple,53,53.4925,52.8775,53.32,52.6266,95654800,Yes
9/6/2019,Apple,53.5125,53.605,53.1275,53.315,52.62166,77449200,Yes
9/9/2019,Apple,53.71,54.11,52.7675,53.5425,52.8462,109237600,Yes
9/10/2019,Apple,53.465,54.195,52.9275,54.175,53.47047,127111600,Yes
9/11/2019,Apple,54.5175,55.9275,54.4325,55.8975,55.17057,177158400,Yes
9/12/2019,Apple,56.2,56.605,55.715,55.7725,55.0472,128906800,Yes
9/13/2019,Apple,55,55.1975,54.255,54.6875,53.9763,159053200,Yes
9/16/2019,Apple,54.4325,55.0325,54.39,54.975,54.26007,84632400,Yes
9/17/2019,Apple,54.99,55.205,54.78,55.175,54.45747,73274800,Yes
9/18/2019,Apple,55.265,55.7125,54.86,55.6925,54.96824,101360000,Yes
9/19/2019,Apple,55.5025,55.94,55.0925,55.24,54.52163,88242400,Yes
9/20/2019,Apple,55.345,55.64,54.3675,54.4325,53.72463,221652400,Yes
9/23/2019,Apple,54.7375,54.96,54.4125,54.68,53.96891,76662000,Yes
9/24/2019,Apple,55.2575,55.6225,54.2975,54.42,53.71228,124763200,Yes
9/25/2019,Apple,54.6375,55.375,54.285,55.2575,54.5389,87613600,Yes
9/26/2019,Apple,55,55.235,54.7075,54.9725,54.2576,75334000,Yes
9/27/2019,Apple,55.135,55.24,54.32,54.705,53.99359,101408000,Yes
9/30/2019,Apple,55.225,56.145,55.1975,55.9925,55.26434,103909600,Yes
10/1/2019,Apple,56.2675,57.055,56.05,56.1475,55.41732,139223200,Yes
10/2/2019,Apple,55.765,55.895,54.4825,54.74,54.02813,138449200,Yes
10/3/2019,Apple,54.6075,55.24,53.7825,55.205,54.48708,114426000,Yes
10/4/2019,Apple,56.41,56.8725,55.9725,56.7525,56.01445,138478800,Yes
10/7/2019,Apple,56.5675,57.4825,56.46,56.765,56.02679,122306000,Yes
10/8/2019,Apple,56.455,57.015,56.0825,56.1,55.37044,111820000,Yes
10/9/2019,Apple,56.7575,56.9475,56.41,56.7575,56.01939,74770400,Yes
10/10/2019,Apple,56.9825,57.61,56.825,57.5225,56.77445,113013600,Yes
10/11/2019,Apple,58.2375,59.41,58.0775,59.0525,58.28455,166795600,Yes
10/14/2019,Apple,58.725,59.5325,58.6675,58.9675,58.20065,96427600,Yes
10/15/2019,Apple,59.0975,59.4125,58.72,58.83,58.06494,87360000,Yes
10/16/2019,Apple,58.3425,58.81,58.3,58.5925,57.83053,73903200,Yes
10/17/2019,Apple,58.7725,59.0375,58.38,58.82,58.05507,67585200,Yes
10/18/2019,Apple,58.6475,59.395,58.5725,59.1025,58.3339,97433600,Yes
10/21/2019,Apple,59.38,60.2475,59.33,60.1275,59.34556,87247200,Yes
10/22/2019,Apple,60.29,60.55,59.905,59.99,59.20986,82293600,Yes
10/23/2019,Apple,60.525,60.81,60.305,60.795,60.00438,75828800,Yes
10/24/2019,Apple,61.1275,61.2,60.4525,60.895,60.10308,69275200,Yes
10/25/2019,Apple,60.79,61.6825,60.72,61.645,60.84333,73477200,Yes
10/28/2019,Apple,61.855,62.3125,61.68,62.2625,61.4528,96572800,Yes
10/29/2019,Apple,62.2425,62.4375,60.6425,60.8225,60.03153,142839600,Yes
10/30/2019,Apple,61.19,61.325,60.3025,60.815,60.02412,124522000,Yes
10/31/2019,Apple,61.81,62.2925,59.315,62.19,61.38124,139162000,Yes
11/1/2019,Apple,62.385,63.9825,62.29,63.955,63.1233,151125200,Yes
11/4/2019,Apple,64.3325,64.4625,63.845,64.375,63.53783,103272000,Yes
11/5/2019,Apple,64.2625,64.5475,64.08,64.2825,63.44653,79897600,Yes
11/6/2019,Apple,64.1925,64.3725,63.8425,64.31,63.47368,75864400,Yes
11/7/2019,Apple,64.685,65.0875,64.5275,64.8575,64.20625,94940400,Yes
11/8/2019,Apple,64.6725,65.11,64.2125,65.035,64.38196,69986400,Yes
11/11/2019,Apple,64.575,65.6175,64.57,65.55,64.89179,81821200,Yes
11/12/2019,Apple,65.3875,65.6975,65.23,65.49,64.83238,87388800,Yes
11/13/2019,Apple,65.2825,66.195,65.2675,66.1175,65.45359,102734400,Yes
11/14/2019,Apple,65.9375,66.22,65.525,65.66,65.00069,89182800,Yes
11/15/2019,Apple,65.92,66.445,65.7525,66.44,65.77285,100206400,Yes
11/18/2019,Apple,66.45,66.8575,66.0575,66.775,66.10449,86703200,Yes
11/19/2019,Apple,66.975,67,66.3475,66.5725,65.90402,76167200,Yes
11/20/2019,Apple,66.385,66.52,65.1,65.7975,65.1368,106234400,Yes
11/21/2019,Apple,65.9225,66.0025,65.295,65.5025,64.84477,121395200,Yes
11/22/2019,Apple,65.6475,65.795,65.21,65.445,64.78783,65325200,Yes
11/25/2019,Apple,65.6775,66.61,65.63,66.5925,65.92381,84020400,Yes
11/26/2019,Apple,66.735,66.79,65.625,66.0725,65.40904,105207600,Yes
11/27/2019,Apple,66.395,66.995,66.3275,66.96,66.28764,65235600,Yes
11/29/2019,Apple,66.65,67,66.475,66.8125,66.1416,46617600,Yes
12/2/2019,Apple,66.8175,67.0625,65.8625,66.04,65.37687,94487200,Yes
12/3/2019,Apple,64.5775,64.8825,64.0725,64.8625,64.21119,114430400,Yes
12/4/2019,Apple,65.2675,65.8275,65.17,65.435,64.77794,67181600,Yes
12/5/2019,Apple,65.9475,66.4725,65.6825,66.395,65.72829,74424400,Yes
12/6/2019,Apple,66.87,67.75,66.825,67.6775,66.99793,106075600,Yes
12/9/2019,Apple,67.5,67.7,66.2275,66.73,66.05994,128042400,Yes
12/10/2019,Apple,67.15,67.5175,66.465,67.12,66.44602,90420400,Yes
12/11/2019,Apple,67.2025,67.775,67.125,67.6925,67.01276,78756800,Yes
12/12/2019,Apple,66.945,68.14,66.83,67.865,67.18355,137310400,Yes
12/13/2019,Apple,67.865,68.825,67.7325,68.7875,68.09677,133587600,Yes
12/16/2019,Apple,69.25,70.1975,69.245,69.965,69.26246,128186000,Yes
12/17/2019,Apple,69.8925,70.4425,69.7,70.1025,69.39858,114158400,Yes
12/18/2019,Apple,69.95,70.475,69.78,69.935,69.23275,116028400,Yes
12/19/2019,Apple,69.875,70.295,69.7375,70.005,69.30205,98369200,Yes
12/20/2019,Apple,70.5575,70.6625,69.64,69.86,69.15851,275978000,Yes
12/23/2019,Apple,70.1325,71.0625,70.0925,71,70.28706,98572000,Yes
12/24/2019,Apple,71.1725,71.2225,70.73,71.0675,70.35388,48478800,Yes
12/26/2019,Apple,71.205,72.495,71.175,72.4775,71.74973,93121200,Yes
12/27/2019,Apple,72.78,73.4925,72.03,72.45,71.72249,146266000,Yes
12/30/2019,Apple,72.365,73.1725,71.305,72.88,72.14818,144114400,Yes
12/31/2019,Apple,72.4825,73.42,72.38,73.4125,72.67534,100805600,Yes
1/2/2020,Apple,74.06,75.15,73.7975,75.0875,74.33351,135480400,Yes
1/3/2020,Apple,74.2875,75.145,74.125,74.3575,73.61084,146322800,Yes
1/6/2020,Apple,73.4475,74.99,73.1875,74.95,74.1974,118387200,Yes
1/7/2020,Apple,74.96,75.225,74.37,74.5975,73.84844,108872000,Yes
1/8/2020,Apple,74.29,76.11,74.29,75.7975,75.03639,132079200,Yes
1/9/2020,Apple,76.81,77.6075,76.55,77.4075,76.63022,170108400,Yes
1/10/2020,Apple,77.65,78.1675,77.0625,77.5825,76.80346,140644800,Yes
1/13/2020,Apple,77.91,79.2675,77.7875,79.24,78.44432,121532000,Yes
1/14/2020,Apple,79.175,79.3925,78.0425,78.17,77.38506,161954400,Yes
1/15/2020,Apple,77.9625,78.875,77.3875,77.835,77.05343,121923600,Yes
1/16/2020,Apple,78.3975,78.925,78.0225,78.81,78.01863,108829200,Yes
1/17/2020,Apple,79.0675,79.685,78.75,79.6825,78.88237,137816400,Yes
1/21/2020,Apple,79.2975,79.755,79,79.1425,78.3478,110843200,Yes
1/22/2020,Apple,79.645,79.9975,79.3275,79.425,78.62746,101832400,Yes
1/23/2020,Apple,79.48,79.89,78.9125,79.8075,79.00612,104472000,Yes
1/24/2020,Apple,80.0625,80.8325,79.38,79.5775,78.77844,146537600,Yes
1/27/2020,Apple,77.515,77.9425,76.22,77.2375,76.46193,161940000,Yes
1/28/2020,Apple,78.15,79.6,78.0475,79.4225,78.62499,162234000,Yes
1/29/2020,Apple,81.1125,81.9625,80.345,81.085,80.27079,216229200,Yes
1/30/2020,Apple,80.135,81.0225,79.6875,80.9675,80.15447,126743200,Yes
1/31/2020,Apple,80.2325,80.67,77.0725,77.3775,76.60052,199588400,Yes
2/3/2020,Apple,76.075,78.3725,75.555,77.165,76.39016,173985600,Yes
2/4/2020,Apple,78.8275,79.91,78.4075,79.7125,78.91208,136616400,Yes
2/5/2020,Apple,80.88,81.19,79.7375,80.3625,79.55555,118826800,Yes
2/6/2020,Apple,80.6425,81.305,80.065,81.3025,80.48611,105425600,Yes
2/7/2020,Apple,80.5925,80.85,79.5,80.0075,79.39209,117684000,Yes
2/10/2020,Apple,78.545,80.3875,78.4625,80.3875,79.76917,109348800,Yes
2/11/2020,Apple,80.9,80.975,79.6775,79.9025,79.28789,94323200,Yes
2/12/2020,Apple,80.3675,81.805,80.3675,81.8,81.1708,113730400,Yes
2/13/2020,Apple,81.0475,81.555,80.8375,81.2175,80.59277,94747600,Yes
2/14/2020,Apple,81.185,81.495,80.7125,81.2375,80.61263,80113600,Yes
2/18/2020,Apple,78.84,79.9375,78.6525,79.75,79.13657,152531200,Yes
2/19/2020,Apple,80,81.1425,80,80.905,80.28268,93984000,Yes
2/20/2020,Apple,80.6575,81.1625,79.5525,80.075,79.45907,100566000,Yes
2/21/2020,Apple,79.655,80.1125,77.625,78.2625,77.66051,129554000,Yes
2/24/2020,Apple,74.315,76.045,72.3075,74.545,73.9716,222195200,Yes
2/25/2020,Apple,75.2375,75.6325,71.5325,72.02,71.46602,230673600,Yes
2/26/2020,Apple,71.6325,74.47,71.625,73.1625,72.59974,198054800,Yes
2/27/2020,Apple,70.275,71.5,68.24,68.38,67.85402,320605600,Yes
